x,y,z,vx,vy,vz,rho,e,P
-0.0960308,0.0571166,-0.171577,-0.00211681,-0.000163631,-0.00130323,317.201,2.5,317.201
-0.0721451,0.057132,-0.171503,0.000384139,-7.0673e-05,-0.000954782,17.1688,2.5,17.1688
-0.0479894,0.0571549,-0.171448,7.72648e-05,5.09484e-05,-0.000339241,51.5416,2.5,51.5416
-0.0238592,0.0570855,-0.17142,0.00129705,-0.00109713,-0.000426299,17.6222,2.5,17.6222
-7.84284e-06,0.057094,-0.171452,-0.000104839,-0.00186316,-0.000694899,1.05512,1.795,0.757577
0.119981,0.0573067,-0.171546,-0.000236379,0.00144725,-0.00268974,92.9873,1.795,66.7648
0.23998,0.0571198,-0.171699,-0.000256226,-0.000364667,-0.00429133,2.80737,1.79499,2.01569
0.359977,0.0571152,-0.171469,-0.000295098,-0.00110733,-0.00115542,6.93264,1.795,4.97763
0.47998,0.0572047,-0.17148,-0.000204439,0.000428483,-0.00124765,4.7454,1.795,3.4072
0.599978,0.0571394,-0.171477,-0.00030814,-0.000860958,-0.000752746,85.6322,1.795,61.4839
-0.576177,0.0855451,-0.171663,-0.00153374,-0.00302011,-0.00439624,18.1222,2.5,18.1222
-0.551837,0.0856801,-0.171385,0.00134257,-0.000351576,-0.00143561,19.2139,2.5,19.2139
-0.528005,0.085638,-0.171508,-8.76392e-05,-0.00270919,-0.00132882,17.615,2.5,17.615
-0.50402,0.0856688,-0.171647,-0.000357689,-0.000378995,-0.00285642,16.0544,2.5,16.0544
-0.479995,0.0856586,-0.171554,0.000129789,-0.00085841,-0.00182167,25.3638,2.5,25.3638
-0.456004,0.0856024,-0.171637,-5.32341e-05,-0.00175268,-0.0028346,31.4987,2.5,31.4987
-0.43208,0.0856788,-0.171487,-0.00139078,-0.000357473,-0.000986994,45.4183,2.5,45.4183
-0.408007,0.085875,-0.171723,-8.71927e-05,0.00261028,-0.00399433,57.8619,2.5,57.8619
-0.384047,0.0856482,-0.171479,-0.000238678,-0.000689623,-0.00194846,42.1226,2.5,42.1226
-0.359888,0.0856581,-0.171449,-9.83391e-05,-0.00909726,-6.5445e-05,286.634,2.5,286.634
-0.336055,0.0857068,-0.171455,0.000520945,-6.36658e-05,-0.000221745,17.8107,2.5,17.8107
-0.312031,0.0857141,-0.171487,-0.00137067,8.15848e-05,-0.00129572,19.5577,2.5,19.5577
-0.287925,0.0856421,-0.171455,0.00206479,0.000465977,-0.000445706,0.638842,2.5,0.638842
-0.264079,0.0856851,-0.1715,-0.0011074,-0.000150174,-0.00137094,6.57427,2.5,6.57427
-0.239943,0.0855997,-0.171616,0.000516011,-0.00137784,-0.00304565,11.1296,2.5,11.1296
-0.215989,0.0856778,-0.171526,0.000422714,-0.000536811,-0.00157685,11.0171,2.5,11.0171
-0.192003,0.0857757,-0.171467,-4.0188e-05,0.000627668,-0.000860481,6.09141,2.5,6.09141
-0.168011,0.0857223,-0.171585,-0.000300819,-0.000205157,-0.00273043,8.18805,2.5,8.18805
-0.144001,0.0857033,-0.171687,0.000120581,-0.000166708,-0.00389379,1.05969,2.5,1.05969
-0.12023,0.0855285,-0.171491,-0.00307625,-0.00178555,-0.0004206,25.5982,2.5,25.5981
-0.0959483,0.0859224,-0.171461,0.000336458,0.00179061,-0.000604679,15.4164,2.5,15.4164
-0.071838,0.0857078,-0.171455,0.00250683,-0.000109304,-0.000815038,23.6422,2.5,23.6422
-0.048005,0.0856405,-0.171469,-8.84425e-05,-0.000623989,-0.000578572,16.1244,2.5,16.1244
-0.0240688,0.0857238,-0.171546,-0.000944857,0.000631982,-0.00237458,1.02526,2.5,1.02526
5.85253e-05,0.0856807,-0.171534,0.000776754,-0.000584793,-0.00195996,3.42227,1.795,2.45719
0.119986,0.0857426,-0.1715,-0.000175501,8.52662e-05,-0.00212749,44.2806,1.795,31.7935
0.239983,0.0857407,-0.171602,-0.00022893,0.000150292,-0.00311235,0.633829,1.79499,0.455088
0.359984,0.085595,-0.171483,-0.000247071,-0.0041769,-0.00123775,2.58818,1.795,1.85831
0.479987,0.0856968,-0.171458,-0.000217739,-0.00259892,-0.000864749,25.5233,1.795,18.3258
0.599987,0.0856732,-0.171463,-0.000171047,-0.00233298,-0.000381064,18.0039,1.795,12.9268
-0.576045,0.114185,-0.171611,-0.00158475,-6.12935e-05,-0.00324381,14.7589,2.5,14.7589
-0.551971,0.114225,-0.171567,0.00137328,-0.000464533,-0.00206189,127.516,2.5,127.516
-0.528005,0.114228,-0.171572,-8.06487e-05,-0.000655179,-0.0023218,9.34451,2.5,9.34451
-0.504004,0.114158,-0.17158,-9.3198e-05,-0.00218924,-0.00219391,15.3506,2.5,15.3506
-0.480205,0.113911,-0.171551,-0.00153972,-0.00379827,-0.00321111,95.643,2.49999,95.6428
-0.455811,0.114298,-0.171384,0.0013105,0.000396852,0.000401108,19.4547,2.5,19.4547
-0.432007,0.114245,-0.171483,-0.000142317,-0.00101182,-0.00114722,49.8114,2.5,49.8114
-0.408045,0.114284,-0.171568,-0.000639308,0.00012241,-0.00153201,55.7467,2.5,55.7467
-0.38397,0.114226,-0.171712,0.000430585,-0.000791714,-0.00354413,17.8031,2.5,17.8031
-0.360005,0.11427,-0.171611,-6.75833e-05,0.000746314,-0.00176765,10.5056,2.5,10.5056
-0.336008,0.114258,-0.171493,-9.39129e-05,-0.000219229,-0.00105971,27.2927,2.5,27.2927
-0.312049,0.114196,-0.171502,-0.000636317,-0.00113797,-0.000923401,1.76166,2.5,1.76166
-0.288068,0.114211,-0.171498,-0.000325381,-0.00106621,-0.000850476,2.28398,2.5,2.28398
-0.263902,0.113988,-0.17168,0.000344317,-0.00379683,-0.00305672,4.34959,2.5,4.34958
-0.240004,0.113894,-0.171494,0.000285597,-0.00436893,-0.000408509,1.12407,2.5,1.12407
-0.216037,0.114319,-0.17159,-0.000545861,0.000507306,-0.00261354,0.875941,2.5,0.87594
-0.192089,0.114283,-0.171595,-0.000951641,-0.00100061,-0.0027158,3.00959,2.5,3.00959
-0.167887,0.114191,-0.17135,0.00133735,-0.00172206,0.00124982,40.2548,2.5,40.2547
-0.144122,0.114063,-0.171394,-0.00158022,-0.00286403,0.000497716,39.4943,2.5,39.4943
-0.119892,0.11409,-0.171361,0.00128746,-0.00306406,0.00104592,9.25443,2.5,9.25442
-0.0960076,0.114311,-0.171613,-0.000116171,0.000170593,-0.00258919,21.4117,2.5,21.4117
-0.072031,0.11419,-0.171641,-0.00051519,-0.00100892,-0.00304328,8.77844,2.5,8.77843
-0.0479833,0.11419,-0.171535,0.000315081,-0.00123956,-0.000962316,84.3988,2.5,84.3988
-0.0240081,0.114157,-0.171594,-0.000101775,-0.00194184,-0.00265394,24.6573,2.5,24.6573
-7.22125e-06,0.114256,-0.17143,-0.000115757,-0.000974656,-0.000518487,8.90972,1.795,6.39717
0.119986,0.114256,-0.171514,-0.000194161,-0.00066309,-0.00152647,0.586821,1.795,0.421338
0.239985,0.114234,-0.17142,-0.000178502,-0.000645942,-3.193e-05,0.243032,1.795,0.174497
0.359985,0.114251,-0.171792,-0.000164162,0.000277514,-0.00582763,6.2597,1.795,4.49446
0.479985,0.114279,-0.171473,-0.00018026,0.000543944,-0.00131075,4.51417,1.795,3.24117
0.599985,0.114247,-0.171455,-0.00017564,-0.00035436,-0.00053164,1.84964,1.795,1.32804
-0.576124,0.142552,-0.171503,-0.00158154,-0.00519285,-0.0012859,108.741,2.5,108.741
-0.551939,0.142793,-0.171573,0.0010175,-0.000550483,-0.00095803,45.9641,2.5,45.9641
-0.528021,0.142413,-0.171674,-0.000189211,-0.00503377,-0.00348387,67.8413,2.49999,67.8411
-0.503955,0.142708,-0.171678,0.000269347,-0.00158637,-0.00354113,5.97058,2.49999,5.97056
-0.480004,0.142713,-0.171371,-6.8962e-05,-0.000860527,0.000789594,16.1819,2.5,16.1819
-0.456008,0.142788,-0.171483,-0.00012387,-0.00130022,5.36434e-05,79.549,2.5,79.549
-0.432006,0.14281,-0.171529,-6.95204e-05,-0.000329922,-0.00102695,79.6138,2.5,79.6138
-0.408001,0.142824,-0.171474,-1.57211e-05,-0.000878558,-0.000601346,9.30379,2.5,9.30379
-0.384203,0.142768,-0.171788,-0.00156224,-0.00108579,-0.00407409,6.4525,2.5,6.45249
-0.35981,0.142744,-0.171504,0.00135754,-0.00202214,-0.000658462,8.58943,2.5,8.58942
-0.336026,0.142798,-0.171507,-0.00034912,-0.00264634,-0.000514569,54.1561,2.5,54.1561
-0.312256,0.142826,-0.171426,-0.00267318,0.000295207,-7.5336e-05,10.0731,2.5,10.0731
-0.287765,0.142874,-0.171438,0.00200918,-0.000324637,-2.43163e-05,1.53939,2.5,1.53939
-0.264126,0.142799,-0.171491,-0.00078834,-0.00101685,-0.00109904,2.20261,2.5,2.20261
-0.240055,0.143069,-0.171536,-0.00149201,0.00146641,-0.00194631,16.7041,2.5,16.7041
-0.21587,0.142834,-0.17147,0.00121,-0.00150438,-0.000742072,0.52757,2.5,0.52757
-0.191959,0.142782,-0.171505,0.00131093,-0.000942302,-0.00124137,2.01129,2.5,2.01129
-0.168038,0.142667,-0.171507,-0.00228123,-0.00210607,-0.00139791,0.619075,2.5,0.619075
-0.143976,0.142908,-0.171509,0.00209263,0.0008516,-0.000946479,0.998772,2.5,0.998772
-0.120005,0.142905,-0.171588,-0.000102109,0.000644983,-0.00181543,0.328301,2.5,0.328301
-0.0960029,0.142841,-0.171652,-8.55562e-05,-0.000654714,-0.00324514,8.70543,2.5,8.70542
-0.0721745,0.142705,-0.171573,-0.00151222,-0.00211114,-0.00253246,5.17441,2.5,5.17441
-0.0479996,0.142704,-0.171461,-6.17049e-05,-0.00285937,-0.00123428,32.7294,2.5,32.7294
-0.0239009,0.142577,-0.171455,0.000223749,-0.00281173,-0.000765382,5.74401,2.5,5.74401
4.73107e-05,0.142836,-0.171388,0.000965354,-0.000587003,0.00121249,30.4911,1.795,21.8926
0.11998,0.142415,-0.171453,-0.000261106,-0.00527615,-0.00102596,3.57894,1.795,2.56968
0.239974,0.142768,-0.171787,-0.000304089,-0.00133545,-0.00533509,1.04611,1.795,0.751109
0.359979,0.142656,-0.171498,-0.000233875,-0.00303711,-0.00135088,9.37177,1.795,6.72893
0.47998,0.142794,-0.171466,-0.000251954,0.000144354,-0.00131353,1.76422,1.795,1.26671
0.59998,0.1428,-0.171489,-0.00022015,-6.38225e-05,-0.0013328,10.2223,1.795,7.33959
-0.576009,0.171302,-0.171574,-0.000110408,-0.00104603,-0.00246867,44.8935,2.5,44.8935
-0.552008,0.171298,-0.171412,-9.68666e-05,-0.00163039,9.91666e-05,28.4725,2.5,28.4725
-0.528198,0.171171,-0.171526,-0.00150403,-0.00268141,-0.00104248,234.072,2.5,234.072
-0.503903,0.171316,-0.17142,0.000528778,-0.001021,0.000348416,56.9261,2.5,56.9261
-0.47998,0.171339,-0.171443,-0.00138214,-0.00112417,-0.00214879,48.8677,2.5,48.8676
-0.455981,0.171428,-0.171501,0.00160518,-0.000410569,-0.000790865,26.8737,2.5,26.8737
-0.431976,0.171272,-0.171713,0.000253106,-0.00253092,-0.00360251,8.75646,2.5,8.75644
-0.408085,0.171491,-0.17134,-0.00103839,0.00100499,0.000208775,64.4318,2.5,64.4318
-0.384055,0.171391,-0.171334,-0.000790729,-0.000441868,0.00108208,10.8215,2.5,10.8215
-0.360002,0.17135,-0.171419,-0.000335865,-0.000172915,0.000564896,5.36495,2.5,5.36495
-0.33588,0.171421,-0.171478,0.00185767,0.000334118,-0.000609093,3.45422,2.5,3.45422
-0.312005,0.171424,-0.171536,-6.23746e-05,0.000362755,-0.00153729,6.70029,2.5,6.70029
-0.288093,0.171401,-0.171408,-0.00289353,-0.000397335,7.6795e-05,18.8048,2.5,18.8048
-0.264034,0.171464,-0.171517,0.00137319,-4.16667e-05,-0.00138849,8.35554,2.5,8.35554
-0.240002,0.171256,-0.17144,-0.000241567,-0.00271308,-0.000244899,3.29778,2.5,3.29779
-0.215887,0.171395,-0.171428,0.00147341,-0.000361891,-0.000264738,1.96004,2.5,1.96004
-0.192069,0.1714,-0.171549,-0.00181651,-0.000465306,-0.0015806,44.4884,2.5,44.4884
-0.167945,0.171389,-0.17156,0.00162448,-0.000656683,-0.00206069,4.01044,2.5,4.01044
-0.14417,0.171333,-0.171551,-0.00147057,-0.000765695,-0.0017634,1.43726,2.5,1.43726
-0.119875,0.171375,-0.171512,0.000848887,-0.000630996,-0.00100532,1.09595,2.5,1.09595
-0.0960581,0.171412,-0.171359,-0.00127545,-0.000580643,-0.00103554,11.823,2.5,11.823
-0.0719146,0.171479,-0.171491,0.00160331,0.00104884,-0.00182308,3.8494,2.5,3.8494
-0.0480055,0.171429,-0.17153,-8.187e-05,2.83033e-05,-0.00127898,19.5474,2.5,19.5474
-0.024125,0.171402,-0.171386,-0.00285586,-0.000199526,0.000132244,11.9483,2.5,11.9482
0.000109426,0.171364,-0.171403,0.00264792,-0.00122181,0.000219567,19.1871,1.795,13.7763
0.119979,0.171462,-0.171692,-0.000279051,-0.000357958,-0.00342623,2.5991,1.795,1.86615
0.239973,0.171433,-0.171701,-0.000346387,-0.000904371,-0.00349376,1.65229,1.795,1.18634
0.359977,0.171444,-0.171675,-0.000251612,-4.70494e-06,-0.00197576,3.50538,1.795,2.51686
0.479974,0.171427,-0.171687,-0.000342756,-0.000108192,-0.00220359,3.28557,1.795,2.35904
0.599975,0.171418,-0.171671,-0.000313963,-0.000408459,-0.00165783,88.2048,1.795,63.331
-0.576079,0.199378,-0.171442,-0.00164833,-0.00654659,0.000136945,9.17874,2.49999,9.1787
-0.551944,0.200051,-0.171443,0.00137526,0.000357628,-4.26543e-05,65.079,2.5,65.079
-0.528006,0.200051,-0.171744,-7.03606e-05,0.000214345,-0.00283128,188.352,2.5,188.352
-0.50403,0.200015,-0.17156,-0.000245148,-0.00033409,-0.00216037,97.3113,2.5,97.3113
-0.480064,0.199993,-0.171589,-0.00128754,-0.000504818,-0.00249978,23.5964,2.5,23.5964
-0.45599,0.200051,-0.171507,-0.00018751,0.000935037,-0.00145159,0.213402,2.5,0.213402
-0.43194,0.199972,-0.171417,0.0013781,-0.000891286,-0.000589401,4.53619,2.5,4.5362
-0.408041,0.199947,-0.171538,-0.000456582,-0.00113627,-0.00214741,10.3742,2.5,10.3742
-0.383969,0.199995,-0.171562,0.000316894,0.000329645,-0.00243687,7.91008,2.5,7.91007
-0.360004,0.200032,-0.171344,-7.02747e-05,0.000123605,0.000591796,38.3301,2.5,38.3301
-0.336006,0.199997,-0.17162,-6.82023e-05,-8.51848e-05,-0.00243239,68.0011,2.5,68.0011
-0.312107,0.199723,-0.17146,-0.00135001,-0.0025644,-0.00129647,63.6021,2.5,63.6021
-0.28795,0.199955,-0.171656,0.000729761,-0.000888819,-0.00201005,6.7036,2.5,6.7036
-0.263989,0.200004,-0.171481,-0.000262177,-0.000962958,0.000300559,49.845,2.5,49.845
-0.239977,0.19988,-0.171447,0.000531118,-0.00102651,-0.000347119,12.5396,2.5,12.5396
-0.216003,0.199916,-0.171507,-5.29069e-05,-0.000640403,-0.00244188,2.20657,2.5,2.20657
-0.192004,0.199927,-0.17148,-5.65182e-05,-0.000924849,-0.00152021,16.7663,2.5,16.7663
-0.168004,0.199985,-0.171533,-4.28522e-05,-0.00104067,-0.0021931,11.9985,2.5,11.9985
-0.144045,0.19987,-0.171488,-0.000385152,-0.00142269,-0.00141757,1.05734,2.5,1.05734
-0.120178,0.200013,-0.171456,-0.00162013,6.65011e-05,-0.00169231,0.633293,2.5,0.633293
-0.0957936,0.20001,-0.17152,0.00182554,-0.000148403,-0.00216429,10.7259,2.5,10.7259
-0.0720299,0.199994,-0.17155,-0.000417114,-0.000748324,-0.00333301,72.3706,2.5,72.3706
-0.0480109,0.199857,-0.171446,-0.00127056,-0.00103619,-0.00161427,10.1668,2.5,10.1668
-0.0239806,0.199906,-0.171472,0.00134005,-0.00100618,-0.000214545,67.1793,2.5,67.1793
-1.27394e-05,0.2,-0.171442,-0.000134682,-0.00014618,0.000134905,165.924,1.795,119.133
0.119985,0.199893,-0.171534,-0.00015327,-0.00056334,-0.00153134,1.57524,1.795,1.13102
0.239986,0.199721,-0.171571,-0.000155879,-0.00493242,-0.0023841,3.81094,1.795,2.73625
0.359986,0.199658,-0.171531,-0.00015164,-0.00443659,-0.00195163,13.3278,1.795,9.56932
0.479985,0.199743,-0.171526,-0.000214565,-0.00468227,-0.00167384,6.10397,1.795,4.38265
0.599987,0.199683,-0.171535,-0.000146403,-0.00507394,-0.0022366,200.95,1.795,144.282
-0.576043,0.2284,-0.171458,-0.000544845,-0.00241805,-0.000731452,11.1794,2.5,11.1794
-0.552019,0.228754,-0.171392,-0.00143512,0.0011771,0.000154868,11.2412,2.5,11.2412
-0.528213,0.22855,-0.171346,-0.000855023,-8.5368e-05,0.000380069,4.74471,2.5,4.74471
-0.503782,0.228518,-0.17157,0.00197245,-0.000350857,-0.00191721,12.2134,2.5,12.2134
-0.479996,0.228603,-0.171433,0.000204176,0.000362796,-0.00043959,5.71396,2.5,5.71396
-0.456006,0.228569,-0.171396,-7.08968e-05,-0.0003402,0.00062642,2.54948,2.5,2.54948
-0.432054,0.228582,-0.171396,-0.000868524,-0.00081962,0.000301746,19.2947,2.5,19.2947
-0.407958,0.228579,-0.171429,0.000648123,0.000352933,0.00137029,5.47884,2.5,5.47883
-0.384003,0.228502,-0.171408,-5.48612e-05,-0.00168576,0.000451211,0.377492,2.5,0.377492
-0.360016,0.228553,-0.171454,-0.000402333,-1.55267e-05,1.53127e-05,1.09506,2.5,1.09506
-0.335996,0.228508,-0.171504,0.00021822,-0.000591661,-0.000894127,27.9632,2.5,27.9632
-0.312003,0.228571,-0.171427,-4.83903e-05,-0.0002054,0.000119448,88.5173,2.5,88.5173
-0.288047,0.228564,-0.171521,-0.000876723,-0.000355574,-0.00157492,69.9649,2.5,69.9648
-0.264004,0.228569,-0.17144,-5.64907e-05,0.000102381,-0.000450258,14.0436,2.5,14.0436
-0.239972,0.228558,-0.171357,0.000648063,0.00027516,0.000697828,7.45674,2.5,7.45674
-0.216247,0.228638,-0.171396,-0.00231935,0.00077381,0.000460315,0.746549,2.5,0.746549
-0.191884,0.228465,-0.171684,-0.000134747,-0.00144302,-0.00197668,5.63371,2.5,5.63371
-0.167924,0.228713,-0.171334,0.000388338,0.00121561,0.000737708,1.16783,2.5,1.16783
-0.143975,0.228536,-0.171447,0.00165088,-0.00011138,0.00144399,5.40564,2.5,5.40565
-0.120014,0.228496,-0.171569,-0.000141315,-0.000801844,-0.00133174,1.10984,2.5,1.10984
-0.09608,0.228564,-0.171371,-0.00135469,6.09226e-05,0.000832983,8.46419,2.5,8.46418
-0.071998,0.22853,-0.171387,0.000393775,6.54506e-05,0.00127913,8.09894,2.5,8.09894
-0.047944,0.228642,-0.171469,0.000635981,0.000510493,-9.4945e-05,9.45924,2.5,9.45923
-0.0240863,0.228605,-0.17145,-0.00181262,0.000262915,-0.000119161,2.86135,2.5,2.86135
6.42431e-05,0.228694,-0.171412,0.00153808,0.00133616,6.06679e-05,41.1724,1.795,29.5617
0.119964,0.228538,-0.171662,-0.000395456,-0.00061021,-0.00262541,0.783862,1.795,0.562812
0.239969,0.228544,-0.171757,-0.000386461,-0.0013782,-0.00310717,1.0499,1.79499,0.753821
0.35997,0.228672,-0.171781,-0.000380674,0.000991181,-0.00325377,15.3052,1.795,10.9891
0.47997,0.228645,-0.171736,-0.000345434,0.00106103,-0.0024203,1.89047,1.795,1.35735
0.599969,0.228689,-0.171752,-0.000407425,0.00120064,-0.00365163,43.8074,1.795,31.4537
-0.576109,-0.171974,-0.14298,-0.00136474,-0.00647548,-0.00219435,5.39201,2.5,5.39201
-0.55188,-0.171422,-0.142957,0.00145915,-0.000153912,-0.00181663,3.6685,2.5,3.6685
-0.528004,-0.171435,-0.142916,-4.97948e-05,-5.47429e-05,-0.00127622,36.2936,2.5,36.2936
-0.504028,-0.171553,-0.142974,-0.000187466,-0.00165528,-0.00194158,9.65127,2.5,9.65127
-0.479976,-0.171587,-0.143025,0.000158057,-0.00171807,-0.00222736,5.36793,2.5,5.36793
-0.456,-0.171586,-0.142889,-2.38816e-07,-0.00157452,-0.00157182,2.13759,2.5,2.13759
-0.432036,-0.171539,-0.142984,-0.0013373,-0.00414451,-0.00203504,6.91822,2.5,6.91822
-0.407968,-0.171431,-0.143026,0.00124659,-0.000320014,-0.00262076,1.0861,2.5,1.0861
-0.383985,-0.171451,-0.142957,0.000266813,-0.000707553,-0.000725878,0.415928,2.5,0.415928
-0.359998,-0.171437,-0.143161,3.62608e-05,-0.000209441,-0.00347473,17.8132,2.5,17.8132
-0.336002,-0.171598,-0.142839,-0.000220441,-0.00243689,-0.00147496,58.8706,2.5,58.8706
-0.311997,-0.171702,-0.142905,0.000202516,-0.00350721,-0.00173793,15.8965,2.5,15.8965
-0.288018,-0.171589,-0.142898,-0.000259986,-0.00177375,-0.000451065,7.82947,2.5,7.82948
-0.263978,-0.171518,-0.142952,0.000334756,0.000501532,-0.00103306,7.82301,2.5,7.82301
-0.240307,-0.171424,-0.14299,-0.00268863,-0.000367008,-0.00192357,78.3166,2.5,78.3166
-0.215685,-0.171426,-0.14346,0.0028029,-0.00121331,-0.00579473,278.781,2.5,278.78
-0.191989,-0.171463,-0.143022,0.00016785,-0.000101456,-0.00274506,22.8807,2.5,22.8807
-0.167999,-0.17155,-0.143406,1.37619e-05,-0.00127035,-0.00683802,27.7127,2.49999,27.7126
-0.144001,-0.171488,-0.142851,-5.32908e-06,-0.00065132,-0.000221252,2.6385,2.5,2.6385
-0.120056,-0.171495,-0.142963,-0.000438874,-0.000741789,-0.00147969,14.1135,2.5,14.1135
-0.0959467,-0.171468,-0.143004,0.000235209,-0.000715968,-0.00185715,3.13564,2.5,3.13564
-0.0719836,-0.17145,-0.143022,0.000323478,-0.000498561,-0.00236062,0.25015,2.5,0.25015
-0.0479954,-0.17151,-0.142891,8.15935e-05,-0.00142046,-0.00205121,19.8754,2.5,19.8754
-0.023998,-0.171509,-0.143043,4.32041e-05,-0.00117196,-0.00193032,19.7325,2.5,19.7325
3.4054e-06,-0.17148,-0.142837,6.05587e-06,-0.00107765,2.26872e-05,39.398,1.795,28.2878
0.120016,-0.171536,-0.142969,0.000174054,-0.00110287,-0.00250077,1.05123,1.795,0.754784
0.240013,-0.171413,-0.142777,0.000179795,0.00210304,0.00038213,8.32719,1.79499,5.9789
0.360012,-0.171469,-0.142839,0.000145412,-0.00129644,-0.000714404,5.10896,1.795,3.66823
0.480014,-0.171451,-0.14288,0.00020436,-0.000504151,-0.00103144,1.08662,1.795,0.780196
0.600015,-0.171401,-0.142825,0.000173122,0.000973529,-0.000429713,45.1691,1.795,32.4314
-0.576036,-0.142926,-0.143128,-0.000245526,-0.0011444,-0.00232257,7.58469,2.5,7.58469
-0.551957,-0.142907,-0.142842,0.000354756,-0.00093149,0.000615937,1.76309,2.5,1.76309
-0.528002,-0.142973,-0.142941,-2.97501e-05,-0.00201078,-0.000749092,24.4685,2.5,24.4685
-0.504,-0.142872,-0.143093,1.07153e-05,-0.000311238,-0.00200889,16.7938,2.5,16.7938
-0.479998,-0.142898,-0.14291,1.06048e-05,-0.000642683,-0.00116096,73.5207,2.5,73.5207
-0.455998,-0.142935,-0.143013,3.90484e-05,-0.00105668,-0.00273199,27.9775,2.5,27.9775
-0.431999,-0.142796,-0.142964,2.18907e-05,0.00134465,-0.00165728,27.9431,2.5,27.943
-0.408002,-0.142898,-0.142979,-1.98942e-05,2.99829e-05,-0.00117929,35.8517,2.5,35.8517
-0.384028,-0.142925,-0.142939,-0.0013438,-0.00124017,-0.00101762,83.4268,2.5,83.4268
-0.359974,-0.142934,-0.143061,0.00133562,-0.000125739,-0.000388311,59.6229,2.5,59.6229
-0.335999,-0.142983,-0.142841,1.17875e-06,-0.0013187,-0.000829985,13.1032,2.5,13.1032
-0.312159,-0.143295,-0.142928,-0.00256297,-0.0044209,-0.000987953,85.7924,2.5,85.7924
-0.288057,-0.142835,-0.142843,-2.51904e-05,0.00130845,-0.000138809,12.0628,2.5,12.0628
-0.263812,-0.142939,-0.142921,0.00173257,-0.00289844,-0.000873263,14.1896,2.5,14.1896
-0.240005,-0.14287,-0.142989,-0.000485641,0.000661729,-0.00164157,26.8349,2.5,26.8349
-0.215969,-0.142893,-0.142887,0.00138627,-0.000202734,-7.03473e-05,94.1166,2.5,94.1166
-0.192001,-0.142958,-0.1429,-1.05355e-05,-0.00102416,-0.000695433,0.66238,2.5,0.66238
-0.168001,-0.142993,-0.142886,3.92643e-06,-0.00136133,-0.000372554,162.058,2.5,162.058
-0.144265,-0.14298,-0.142789,-0.00272178,-0.000469675,0.000938898,194.633,2.5,194.633
-0.120075,-0.142819,-0.142977,-1.97751e-05,0.000693702,-0.0018382,27.2184,2.5,27.2184
-0.0956982,-0.142873,-0.142971,0.00104984,-0.0002956,-0.000919009,49.6964,2.5,49.6964
-0.071958,-0.142845,-0.142916,0.00172844,0.000270647,-0.000955164,27.0515,2.5,27.0515
-0.0480045,-0.142863,-0.14283,-6.22703e-05,5.87459e-05,-1.47483e-05,13.311,2.5,13.311
-0.0240158,-0.142974,-0.142944,-0.000426863,-0.00202628,-0.00181471,1.74869,2.5,1.74869
1.28726e-05,-0.142896,-0.142873,0.000382011,-0.00127785,-0.000810497,4.56298,1.795,3.27622
0.119995,-0.142728,-0.142843,-8.87092e-05,0.00104214,0.000467629,13.0752,1.795,9.38801
0.240002,-0.142743,-0.142763,7.92297e-05,0.0027785,0.00107193,4.21323,1.795,3.02509
0.359998,-0.142812,-0.142907,-1.70944e-05,0.000168127,-0.00117148,14.8021,1.795,10.6279
0.480001,-0.142764,-0.142847,5.6864e-05,0.000434693,0.000814144,54.5857,1.795,39.1925
0.600002,-0.142754,-0.142788,5.08726e-05,0.00150866,0.000839066,2.62008,1.795,1.88122
-0.576045,-0.114291,-0.142847,-0.000436656,-0.000653593,0.000450805,11.0438,2.5,11.0438
-0.552065,-0.114333,-0.14286,-0.000826157,-0.00178996,0.00011754,19.6488,2.5,19.6489
-0.527885,-0.114293,-0.142896,0.00131915,-0.000423455,-0.000180943,12.1183,2.5,12.1183
-0.504115,-0.114289,-0.142773,-0.00138652,-0.000141883,0.000536337,1.30423,2.5,1.30423
-0.479881,-0.11446,-0.142662,0.00141083,-0.000668515,0.00141555,73.6145,2.5,73.6146
-0.455997,-0.114356,-0.142878,4.51861e-05,-0.0003642,-0.000284962,32.1064,2.5,32.1064
-0.432129,-0.114403,-0.142984,-0.00138125,-0.00132896,-0.00334525,34.4485,2.5,34.4485
-0.407933,-0.114323,-0.143031,4.28003e-06,-0.00176318,-0.00158178,30.1231,2.5,30.1231
-0.383942,-0.114298,-0.142909,0.0013627,-0.000950164,-0.000614032,176.963,2.5,176.963
-0.360024,-0.114386,-0.142699,-0.000592525,-0.00120772,0.00157145,23.294,2.5,23.294
